일자	현찰사실때	현찰파실때	송금보낼때	송금받을때	T/C사실때	외화수표파실때	매매기준율	직전대비	환가료율	미화환산율
2016-08-17	"1,114.16"	"1,075.84"	"1,105.70"	"1,084.30"	"1,108.14"	"1,083.59"	"1,095.00"	-6.10	2.35744	1.0000
2016-08-16	"1,120.36"	"1,081.84"	"1,111.80"	"1,090.40"	"1,114.31"	"1,089.68"	"1,101.10"	2.50	2.35744	1.0000
2016-08-12	"1,117.82"	"1,079.38"	"1,109.30"	"1,087.90"	"1,111.78"	"1,087.19"	"1,098.60"	2.50	2.35765	1.0000
2016-08-11	"1,115.28"	"1,076.92"	"1,106.80"	"1,085.40"	"1,109.25"	"1,084.68"	"1,096.10"	-11.10	2.36765	1.0000
2016-08-10	"1,126.57"	"1,087.83"	"1,118.00"	"1,096.40"	"1,120.48"	"1,095.68"	"1,107.20"	-5.50	2.36315	1.0000
2016-08-09	"1,132.17"	"1,093.23"	"1,123.60"	"1,101.80"	"1,126.05"	"1,101.08"	"1,112.70"	1.40	2.36190	1.0000
2016-08-08	"1,130.74"	"1,091.86"	"1,122.10"	"1,100.50"	"1,124.63"	"1,099.78"	"1,111.30"	-2.50	2.35390	1.0000
2016-08-05	"1,133.29"	"1,094.31"	"1,124.70"	"1,102.90"	"1,127.16"	"1,102.18"	"1,113.80"	-0.20	2.34840	1.0000
2016-08-04	"1,133.49"	"1,094.51"	"1,124.90"	"1,103.10"	"1,127.36"	"1,102.38"	"1,114.00"	5.10	2.34690	1.0000
2016-08-03	"1,128.30"	"1,089.50"	"1,119.70"	"1,098.10"	"1,122.20"	"1,097.38"	"1,108.90"	-2.10	2.34390	1.0000
2016-08-02	"1,130.44"	"1,091.56"	"1,121.80"	"1,100.20"	"1,124.33"	"1,099.48"	"1,111.00"	-11.40	2.34390	1.0000
2016-08-01	"1,142.04"	"1,102.76"	"1,133.30"	"1,111.50"	"1,135.86"	"1,110.77"	"1,122.40"	-3.30	2.34590	1.0000
2016-07-29	"1,145.39"	"1,106.01"	"1,136.70"	"1,114.70"	"1,139.20"	"1,113.97"	"1,125.70"	-8.40	2.34390	1.0000
2016-07-28	"1,153.94"	"1,114.26"	"1,145.20"	"1,123.00"	"1,147.70"	"1,122.27"	"1,134.10"	-4.30	2.34565	1.0000
2016-07-27	"1,158.32"	"1,118.48"	"1,149.50"	"1,127.30"	"1,152.06"	"1,126.56"	"1,138.40"	1.50	2.34265	1.0000
2016-07-26	"1,156.79"	"1,117.01"	"1,148.00"	"1,125.80"	"1,150.54"	"1,125.07"	"1,136.90"	1.90	2.34090	1.0000
2016-07-25	"1,154.86"	"1,115.14"	"1,146.10"	"1,123.90"	"1,148.62"	"1,123.17"	"1,135.00"	-5.20	2.34040	1.0000
2016-07-22	"1,160.15"	"1,120.25"	"1,151.30"	"1,129.10"	"1,153.88"	"1,128.36"	"1,140.20"	-0.60	2.33790	1.0000
2016-07-21	"1,160.76"	"1,120.84"	"1,151.90"	"1,129.70"	"1,154.48"	"1,128.96"	"1,140.80"	2.40	2.33740	1.0000
2016-07-20	"1,158.32"	"1,118.48"	"1,149.50"	"1,127.30"	"1,152.06"	"1,126.57"	"1,138.40"	2.10	2.33530	1.0000
2016-07-19	"1,156.18"	"1,116.42"	"1,147.40"	"1,125.20"	"1,149.93"	"1,124.47"	"1,136.30"	3.60	2.33655	1.0000
2016-07-18	"1,152.52"	"1,112.88"	"1,143.80"	"1,121.60"	"1,146.29"	"1,120.87"	"1,132.70"	-9.10	2.33330	1.0000
2016-07-15	"1,161.78"	"1,121.82"	"1,152.90"	"1,130.70"	"1,155.50"	"1,129.97"	"1,141.80"	-3.90	2.33210	1.0000
2016-07-14	"1,165.74"	"1,125.66"	"1,156.90"	"1,134.50"	"1,159.44"	"1,133.76"	"1,145.70"	-3.60	2.33135	1.0000
2016-07-13	"1,169.41"	"1,129.19"	"1,160.50"	"1,138.10"	"1,163.09"	"1,137.36"	"1,149.30"	1.50	2.32935	1.0000
2016-07-12	"1,167.88"	"1,127.72"	"1,159.00"	"1,136.60"	"1,161.57"	"1,135.86"	"1,147.80"	-11.40	2.32785	1.0000
2016-07-11	"1,179.48"	"1,138.92"	"1,170.50"	"1,147.90"	"1,173.11"	"1,147.16"	"1,159.20"	2.60	2.32580	1.0000
2016-07-08	"1,176.84"	"1,136.36"	"1,167.90"	"1,145.30"	"1,170.47"	"1,144.56"	"1,156.60"	-9.20	2.32430	1.0000
2016-07-07	"1,186.20"	"1,145.40"	"1,177.20"	"1,154.40"	"1,179.78"	"1,153.65"	"1,165.80"	12.80	2.32255	1.0000
2016-07-06	"1,173.17"	"1,132.83"	"1,164.20"	"1,141.80"	"1,166.83"	"1,141.06"	"1,153.00"	4.90	2.32030	1.0000
2016-07-05	"1,168.19"	"1,128.01"	"1,159.30"	"1,136.90"	"1,161.87"	"1,136.17"	"1,148.10"	0.60	2.31955	1.0000
2016-07-04	"1,167.58"	"1,127.42"	"1,158.70"	"1,136.30"	"1,161.27"	"1,135.57"	"1,147.50"	-5.10	2.31755	1.0000
2016-07-01	"1,172.77"	"1,132.43"	"1,163.80"	"1,141.40"	"1,166.43"	"1,140.66"	"1,152.60"	-12.10	2.31505	1.0000
2016-06-30	"1,185.08"	"1,144.32"	"1,176.10"	"1,153.30"	"1,178.67"	"1,152.56"	"1,164.70"	-11.20	2.31655	1.0000
2016-06-29	"1,196.47"	"1,155.33"	"1,187.40"	"1,164.40"	"1,190.01"	"1,163.65"	"1,175.90"	-7.40	2.31030	1.0000
2016-06-28	"1,204.00"	"1,162.60"	"1,194.80"	"1,171.80"	"1,197.49"	"1,171.05"	"1,183.30"	14.80	2.30880	1.0000
2016-06-27	"1,188.94"	"1,148.06"	"1,179.90"	"1,157.10"	"1,182.52"	"1,156.36"	"1,168.50"	17.30	2.29930	1.0000
2016-06-24	"1,171.34"	"1,131.06"	"1,162.40"	"1,140.00"	"1,165.01"	"1,139.27"	"1,151.20"	-4.50	2.30330	1.0000
2016-06-23	"1,175.92"	"1,135.48"	"1,167.00"	"1,144.40"	"1,169.56"	"1,143.67"	"1,155.70"	-2.50	2.30205	1.0000
2016-06-22	"1,178.46"	"1,137.94"	"1,169.50"	"1,146.90"	"1,172.09"	"1,146.16"	"1,158.20"	-5.00	2.30080	1.0000
2016-06-21	"1,183.55"	"1,142.85"	"1,174.50"	"1,151.90"	"1,177.15"	"1,151.16"	"1,163.20"	-7.60	2.29805	1.0000
2016-06-20	"1,191.28"	"1,150.32"	"1,182.20"	"1,159.40"	"1,184.84"	"1,158.66"	"1,170.80"	0.70	2.29780	1.0000
2016-06-17	"1,190.57"	"1,149.63"	"1,181.50"	"1,158.70"	"1,184.14"	"1,157.96"	"1,170.10"	-6.20	2.29805	1.0000
2016-06-16	"1,196.88"	"1,155.72"	"1,187.80"	"1,164.80"	"1,190.41"	"1,164.06"	"1,176.30"	3.80	2.29605	1.0000
2016-06-15	"1,193.01"	"1,151.99"	"1,183.90"	"1,161.10"	"1,186.57"	"1,160.36"	"1,172.50"	-0.30	2.29230	1.0000
2016-06-14	"1,193.32"	"1,152.28"	"1,184.20"	"1,161.40"	"1,186.87"	"1,160.66"	"1,172.80"	9.70	2.29205	1.0000
2016-06-13	"1,183.45"	"1,142.75"	"1,174.40"	"1,151.80"	"1,177.05"	"1,151.06"	"1,163.10"	7.30	2.29655	1.0000
2016-06-10	"1,176.02"	"1,135.58"	"1,167.10"	"1,144.50"	"1,169.66"	"1,143.77"	"1,155.80"	-0.70	2.29705	1.0000
2016-06-09	"1,176.73"	"1,136.27"	"1,167.80"	"1,145.20"	"1,170.37"	"1,144.47"	"1,156.50"	-6.70	2.29530	1.0000
2016-06-08	"1,183.55"	"1,142.85"	"1,174.50"	"1,151.90"	"1,177.15"	"1,151.16"	"1,163.20"	-23.30	2.29580	1.0000
2016-06-07	"1,207.26"	"1,165.74"	"1,198.10"	"1,174.90"	"1,200.73"	"1,174.15"	"1,186.50"	-3.10	2.29705	1.0000
2016-06-03	"1,210.41"	"1,168.79"	"1,201.20"	"1,178.00"	"1,203.87"	0.00	"1,189.60"	-2.60	2.31300	1.0000
2016-06-02	"1,213.06"	"1,171.34"	"1,203.80"	"1,180.60"	"1,206.50"	0.00	"1,192.20"	1.70	2.31950	1.0000
2016-06-01	"1,211.33"	"1,169.67"	"1,202.10"	"1,178.90"	"1,204.78"	0.00	"1,190.50"	-0.10	2.31880	1.0000
2016-05-31	"1,211.43"	"1,169.77"	"1,202.20"	"1,179.00"	"1,204.88"	0.00	"1,190.60"	11.30	2.30660	1.0000
2016-05-30	"1,199.93"	"1,158.67"	"1,190.80"	"1,167.80"	"1,193.45"	0.00	"1,179.30"	-1.70	2.30660	1.0000
2016-05-27	"1,201.66"	"1,160.34"	"1,192.50"	"1,169.50"	"1,195.17"	0.00	"1,181.00"	-4.80	2.30440	1.0000
2016-05-26	"1,206.55"	"1,165.05"	"1,197.40"	"1,174.20"	"1,200.02"	0.00	"1,185.80"	-2.80	2.29970	1.0000
2016-05-25	"1,209.40"	"1,167.80"	"1,200.20"	"1,177.00"	"1,202.86"	0.00	"1,188.60"	5.50	2.29420	1.0000
2016-05-24	"1,203.80"	"1,162.40"	"1,194.60"	"1,171.60"	"1,197.29"	0.00	"1,183.10"	-5.30	2.29600	1.0000
2016-05-23	"1,209.19"	"1,167.61"	"1,200.00"	"1,176.80"	"1,202.66"	0.00	"1,188.40"	-2.40	2.29320	1.0000
2016-05-20	"1,211.63"	"1,169.97"	"1,202.40"	"1,179.20"	"1,205.08"	0.00	"1,190.80"	9.90	2.29300	1.0000
2016-05-19	"1,201.56"	"1,160.24"	"1,192.40"	"1,169.40"	"1,195.07"	0.00	"1,180.90"	7.60	2.28840	1.0000
2016-05-18	"1,193.83"	"1,152.77"	"1,184.70"	"1,161.90"	"1,187.37"	0.00	"1,173.30"	-5.30	2.28870	1.0000
2016-05-17	"1,199.22"	"1,157.98"	"1,190.10"	"1,167.10"	"1,192.74"	0.00	"1,178.60"	9.20	2.28620	1.0000
2016-05-16	"1,189.86"	"1,148.94"	"1,180.80"	"1,158.00"	"1,183.43"	0.00	"1,169.40"	5.30	2.28390	1.0000
2016-05-13	"1,184.47"	"1,143.73"	"1,175.50"	"1,152.70"	"1,178.06"	0.00	"1,164.10"	-4.00	2.28440	1.0000
2016-05-12	"1,188.54"	"1,147.66"	"1,179.50"	"1,156.70"	"1,182.11"	0.00	"1,168.10"	-5.90	2.28460	1.0000
2016-05-11	"1,194.54"	"1,153.46"	"1,185.50"	"1,162.50"	"1,188.08"	0.00	"1,174.00"	9.30	2.28730	1.0000
2016-05-10	"1,185.08"	"1,144.32"	"1,176.10"	"1,153.30"	"1,178.67"	0.00	"1,164.70"	11.20	2.28860	1.0000
2016-05-09	"1,173.68"	"1,133.32"	"1,164.80"	"1,142.20"	"1,167.34"	0.00	"1,153.50"	16.40	2.28790	1.0000
2016-05-04	"1,156.99"	"1,117.21"	"1,148.20"	"1,126.00"	"1,150.74"	0.00	"1,137.10"	-3.70	2.28590	1.0000
2016-05-03	"1,160.76"	"1,120.84"	"1,151.90"	"1,129.70"	"1,154.48"	0.00	"1,140.80"	2.70	2.28570	1.0000
2016-05-02	"1,158.01"	"1,118.19"	"1,149.20"	"1,127.00"	"1,151.75"	0.00	"1,138.10"	-5.80	2.28570	1.0000
2016-04-29	"1,163.91"	"1,123.89"	"1,155.10"	"1,132.70"	"1,157.62"	0.00	"1,143.90"	-2.00	2.28880	1.0000
2016-04-28	"1,165.95"	"1,125.85"	"1,157.10"	"1,134.70"	"1,159.65"	0.00	"1,145.90"	-3.80	2.28520	1.0000
2016-04-27	"1,169.81"	"1,129.59"	"1,160.90"	"1,138.50"	"1,163.49"	0.00	"1,149.70"	0.00	2.28770	1.0000
2016-04-26	"1,169.81"	"1,129.59"	"1,160.90"	"1,138.50"	"1,163.49"	0.00	"1,149.70"	8.60	2.28690	1.0000
2016-04-25	"1,161.06"	"1,121.14"	"1,152.20"	"1,130.00"	"1,154.79"	0.00	"1,141.10"	6.20	2.28640	1.0000
2016-04-22	"1,154.76"	"1,115.04"	"1,146.00"	"1,123.80"	"1,148.51"	0.00	"1,134.90"	2.60	2.28880	1.0000
2016-04-21	"1,152.11"	"1,112.49"	"1,143.30"	"1,121.30"	"1,145.88"	0.00	"1,132.30"	-8.20	2.29120	1.0000
2016-04-20	"1,160.45"	"1,120.55"	"1,151.60"	"1,129.40"	"1,154.18"	0.00	"1,140.50"	-10.60	2.29110	1.0000
2016-04-19	"1,171.24"	"1,130.96"	"1,162.30"	"1,139.90"	"1,164.91"	0.00	"1,151.10"	0.40	2.28870	1.0000
2016-04-18	"1,170.83"	"1,130.57"	"1,161.90"	"1,139.50"	"1,164.50"	0.00	"1,150.70"	-2.70	2.28620	1.0000
2016-04-15	"1,173.58"	"1,133.22"	"1,164.70"	"1,142.10"	"1,167.24"	0.00	"1,153.40"	8.70	2.28620	1.0000
2016-04-14	"1,164.73"	"1,124.67"	"1,155.90"	"1,133.50"	"1,158.43"	0.00	"1,144.70"	-4.50	2.28270	1.0000
2016-04-12	"1,169.31"	"1,129.09"	"1,160.40"	"1,138.00"	"1,162.99"	0.00	"1,149.20"	-7.30	2.28590	1.0000
2016-04-11	"1,176.73"	"1,136.27"	"1,167.80"	"1,145.20"	"1,170.37"	0.00	"1,156.50"	2.00	2.28470	1.0000
2016-04-08	"1,174.70"	"1,134.30"	"1,165.80"	"1,143.20"	"1,168.35"	0.00	"1,154.50"	-1.40	2.28640	1.0000
2016-04-07	"1,176.12"	"1,135.68"	"1,167.20"	"1,144.60"	"1,169.77"	0.00	"1,155.90"	0.90	2.28900	1.0000
2016-04-06	"1,175.21"	"1,134.79"	"1,166.30"	"1,143.70"	"1,168.86"	0.00	"1,155.00"	7.20	2.28850	1.0000
2016-04-05	"1,167.88"	"1,127.72"	"1,159.00"	"1,136.60"	"1,161.57"	0.00	"1,147.80"	-1.10	2.29020	1.0000
2016-04-04	"1,169.00"	"1,128.80"	"1,160.10"	"1,137.70"	"1,162.68"	0.00	"1,148.90"	4.40	2.28730	1.0000
2016-04-01	"1,164.52"	"1,124.48"	"1,155.70"	"1,133.30"	"1,158.23"	0.00	"1,144.50"	-9.00	2.28720	1.0000
2016-03-31	"1,173.68"	"1,133.32"	"1,164.80"	"1,142.20"	"1,167.34"	0.00	"1,153.50"	-9.50	2.28400	1.0000
2016-03-30	"1,183.35"	"1,142.65"	"1,174.30"	"1,151.70"	"1,176.95"	0.00	"1,163.00"	-6.60	2.28290	1.0000
2016-03-29	"1,190.06"	"1,149.14"	"1,181.00"	"1,158.20"	"1,183.63"	0.00	"1,169.60"	0.20	2.28500	1.0000
2016-03-28	"1,189.86"	"1,148.94"	"1,180.80"	"1,158.00"	"1,183.43"	0.00	"1,169.40"	2.30	2.28500	1.0000
2016-03-25	"1,187.52"	"1,146.68"	"1,178.50"	"1,155.70"	"1,181.10"	0.00	"1,167.10"	8.30	2.28500	1.0000
2016-03-24	"1,179.07"	"1,138.53"	"1,170.10"	"1,147.50"	"1,172.70"	0.00	"1,158.80"	-0.70	2.28300	1.0000
2016-03-23	"1,179.79"	"1,139.21"	"1,170.80"	"1,148.20"	"1,173.41"	0.00	"1,159.50"	-5.80	2.28150	1.0000
2016-03-22	"1,185.69"	"1,144.91"	"1,176.70"	"1,153.90"	"1,179.28"	0.00	"1,165.30"	4.00	2.28180	1.0000
2016-03-21	"1,181.62"	"1,140.98"	"1,172.60"	"1,150.00"	"1,175.23"	0.00	"1,161.30"	-13.20	2.27830	1.0000
2016-03-18	"1,195.05"	"1,153.95"	"1,186.00"	"1,163.00"	"1,188.59"	0.00	"1,174.50"	-18.20	2.28210	1.0000
2016-03-17	"1,213.57"	"1,171.83"	"1,204.30"	"1,181.10"	"1,207.01"	0.00	"1,192.70"	3.50	2.28990	1.0000
2016-03-16	"1,210.01"	"1,168.39"	"1,200.80"	"1,177.60"	"1,203.47"	0.00	"1,189.20"	2.70	2.29120	1.0000
2016-03-15	"1,207.26"	"1,165.74"	"1,198.10"	"1,174.90"	"1,200.73"	0.00	"1,186.50"	-13.60	2.29130	1.0000
2016-03-14	"1,221.10"	"1,179.10"	"1,211.80"	"1,188.40"	"1,214.50"	0.00	"1,200.10"	-8.70	2.28620	1.0000
2016-03-11	"1,229.95"	"1,187.65"	"1,220.60"	"1,197.00"	"1,223.30"	0.00	"1,208.80"	-5.70	2.28810	1.0000
2016-03-10	"1,235.75"	"1,193.25"	"1,226.40"	"1,202.60"	"1,229.07"	0.00	"1,214.50"	9.30	2.28800	1.0000
2016-03-09	"1,226.29"	"1,184.11"	"1,217.00"	"1,193.40"	"1,219.66"	0.00	"1,205.20"	4.50	2.29180	1.0000
2016-03-08	"1,221.71"	"1,179.69"	"1,212.40"	"1,189.00"	"1,215.10"	0.00	"1,200.70"	-7.80	2.29050	1.0000
2016-03-07	"1,229.64"	"1,187.36"	"1,220.30"	"1,196.70"	"1,223.00"	0.00	"1,208.50"	-10.40	2.28800	1.0000
2016-03-04	"1,240.23"	"1,197.57"	"1,230.80"	"1,207.00"	"1,233.52"	0.00	"1,218.90"	-13.80	2.29050	1.0000
2016-03-03	"1,254.27"	"1,211.13"	"1,244.70"	"1,220.70"	"1,247.49"	0.00	"1,232.70"	-8.20	2.28760	1.0000
2016-03-02	"1,262.61"	"1,219.19"	"1,253.00"	"1,228.80"	"1,255.79"	0.00	"1,240.90"	5.50	2.28520	1.0000
2016-02-29	"1,257.01"	"1,213.79"	"1,247.50"	"1,223.30"	"1,250.22"	0.00	"1,235.40"	-0.70	2.28850	1.0000
2016-02-26	"1,257.73"	"1,214.47"	"1,248.20"	"1,224.00"	"1,250.93"	0.00	"1,236.10"	1.30	2.28850	1.0000
2016-02-25	"1,256.40"	"1,213.20"	"1,246.90"	"1,222.70"	"1,249.61"	0.00	"1,234.80"	4.70	2.28380	1.0000
2016-02-24	"1,251.62"	"1,208.58"	"1,242.10"	"1,218.10"	"1,244.86"	0.00	"1,230.10"	-3.10	2.28580	1.0000
2016-02-23	"1,254.78"	"1,211.62"	"1,245.20"	"1,221.20"	"1,247.99"	0.00	"1,233.20"	-0.70	2.28350	1.0000
2016-02-22	"1,255.49"	"1,212.31"	"1,245.90"	"1,221.90"	"1,248.70"	0.00	"1,233.90"	8.20	2.28350	1.0000
2016-02-19	"1,247.14"	"1,204.26"	"1,237.70"	"1,213.70"	"1,240.40"	0.00	"1,225.70"	0.90	2.28200	1.0000
2016-02-18	"1,246.23"	"1,203.37"	"1,236.80"	"1,212.80"	"1,239.49"	0.00	"1,224.80"	8.20	2.28000	1.0000
2016-02-17	"1,237.89"	"1,195.31"	"1,228.50"	"1,204.70"	"1,231.19"	0.00	"1,216.60"	6.70	2.27950	1.0000
2016-02-16	"1,231.07"	"1,188.73"	"1,221.70"	"1,198.10"	"1,224.41"	0.00	"1,209.90"	3.40	2.27920	1.0000
2016-02-15	"1,227.61"	"1,185.39"	"1,218.30"	"1,194.70"	"1,220.97"	0.00	"1,206.50"	9.50	2.28050	1.0000
2016-02-12	"1,217.94"	"1,176.06"	"1,208.70"	"1,185.30"	"1,211.36"	0.00	"1,197.00"	1.90	2.27700	1.0000
2016-02-11	"1,216.01"	"1,174.19"	"1,206.80"	"1,183.40"	"1,209.44"	0.00	"1,195.10"	-7.60	2.27650	1.0000
2016-02-05	"1,223.74"	"1,181.66"	"1,214.40"	"1,191.00"	"1,217.13"	0.00	"1,202.70"	-14.00	2.27770	1.0000
2016-02-04	"1,237.99"	"1,195.41"	"1,228.60"	"1,204.80"	"1,231.30"	0.00	"1,216.70"	13.60	2.27850	1.0000
2016-02-03	"1,224.15"	"1,182.05"	"1,214.80"	"1,191.40"	"1,217.53"	0.00	"1,203.10"	-1.40	2.27850	1.0000
2016-02-02	"1,225.57"	"1,183.43"	"1,216.30"	"1,192.70"	"1,218.95"	0.00	"1,204.50"	-1.70	2.27700	1.0000
2016-02-01	"1,227.30"	"1,185.10"	"1,218.00"	"1,194.40"	"1,220.67"	0.00	"1,206.20"	-2.20	2.27500	1.0000
2016-01-29	"1,229.54"	"1,187.26"	"1,220.20"	"1,196.60"	"1,222.90"	0.00	"1,208.40"	7.40	2.27620	1.0000
2016-01-28	"1,222.01"	"1,179.99"	"1,212.70"	"1,189.30"	"1,215.41"	0.00	"1,201.00"	-0.40	2.27800	1.0000
2016-01-27	"1,222.42"	"1,180.38"	"1,213.10"	"1,189.70"	"1,215.81"	0.00	"1,201.40"	7.00	2.28060	1.0000
2016-01-26	"1,215.30"	"1,173.50"	"1,206.10"	"1,182.70"	"1,208.73"	0.00	"1,194.40"	-8.80	2.28060	1.0000
2016-01-25	"1,224.25"	"1,182.15"	"1,214.90"	"1,191.50"	"1,217.63"	0.00	"1,203.20"	-6.70	2.27550	1.0000
2016-01-22	"1,231.07"	"1,188.73"	"1,221.70"	"1,198.10"	"1,224.41"	0.00	"1,209.90"	-1.70	2.27650	1.0000
2016-01-21	"1,232.80"	"1,190.40"	"1,223.40"	"1,199.80"	"1,226.13"	0.00	"1,211.60"	1.70	2.27530	1.0000
2016-01-20	"1,231.07"	"1,188.73"	"1,221.70"	"1,198.10"	"1,224.41"	0.00	"1,209.90"	-2.60	2.27500	1.0000
2016-01-19	"1,233.71"	"1,191.29"	"1,224.30"	"1,200.70"	"1,227.05"	0.00	"1,212.50"	1.50	2.27600	1.0000
2016-01-18	"1,232.19"	"1,189.81"	"1,222.80"	"1,199.20"	"1,225.53"	0.00	"1,211.00"	-1.70	2.27550	1.0000
2016-01-15	"1,233.92"	"1,191.48"	"1,224.50"	"1,200.90"	"1,227.25"	0.00	"1,212.70"	6.30	2.27550	1.0000
2016-01-14	"1,227.51"	"1,185.29"	"1,218.20"	"1,194.60"	"1,220.87"	0.00	"1,206.40"	-2.10	2.27550	1.0000
2016-01-13	"1,229.64"	"1,187.36"	"1,220.30"	"1,196.70"	"1,223.00"	0.00	"1,208.50"	-0.10	2.27450	1.0000
2016-01-12	"1,229.75"	"1,187.45"	"1,220.40"	"1,196.80"	"1,223.10"	0.00	"1,208.60"	12.40	2.27400	1.0000
2016-01-11	"1,217.13"	"1,175.27"	"1,207.90"	"1,184.50"	"1,210.55"	0.00	"1,196.20"	-3.50	2.27380	1.0000
2016-01-08	"1,220.69"	"1,178.71"	"1,211.40"	"1,188.00"	"1,214.09"	0.00	"1,199.70"	5.80	2.27350	1.0000
2016-01-07	"1,214.79"	"1,173.01"	"1,205.60"	"1,182.20"	"1,208.22"	0.00	"1,193.90"	6.20	2.27350	1.0000
2016-01-06	"1,208.48"	"1,166.92"	"1,199.30"	"1,176.10"	"1,201.95"	0.00	"1,187.70"	3.40	2.27200	1.0000
2016-01-05	"1,205.02"	"1,163.58"	"1,195.90"	"1,172.70"	"1,198.51"	0.00	"1,184.30"	12.30	2.27250	1.0000
2016-01-04	"1,192.51"	"1,151.49"	"1,183.40"	"1,160.60"	"1,186.06"	0.00	"1,172.00"	0.00	2.27950	1.0000
2015-12-31	"1,192.51"	"1,151.49"	"1,183.40"	"1,160.60"	"1,186.06"	0.00	"1,172.00"	4.30	2.27750	1.0000
2015-12-30	"1,188.13"	"1,147.27"	"1,179.10"	"1,156.30"	"1,181.71"	0.00	"1,167.70"	2.70	2.27390	1.0000
2015-12-29	"1,185.38"	"1,144.62"	"1,176.40"	"1,153.60"	"1,178.98"	0.00	"1,165.00"	-6.00	2.27190	1.0000
2015-12-28	"1,191.49"	"1,150.51"	"1,182.40"	"1,159.60"	"1,185.05"	0.00	"1,171.00"	-0.70	2.27190	1.0000
2015-12-24	"1,192.20"	"1,151.20"	"1,183.10"	"1,160.30"	"1,185.76"	0.00	"1,171.70"	-4.40	2.27160	1.0000
2015-12-23	"1,196.68"	"1,155.52"	"1,187.60"	"1,164.60"	"1,190.21"	0.00	"1,176.10"	-2.10	2.26750	1.0000
2015-12-22	"1,198.81"	"1,157.59"	"1,189.70"	"1,166.70"	"1,192.33"	0.00	"1,178.20"	-6.10	2.26950	1.0000
2015-12-21	"1,205.02"	"1,163.58"	"1,195.90"	"1,172.70"	"1,198.51"	0.00	"1,184.30"	5.40	2.26300	1.0000
2015-12-18	"1,199.53"	"1,158.27"	"1,190.40"	"1,167.40"	"1,193.04"	0.00	"1,178.90"	0.70	2.25210	1.0000
2015-12-17	"1,198.81"	"1,157.59"	"1,189.70"	"1,166.70"	"1,192.33"	0.00	"1,178.20"	-4.70	2.21000	1.0000
2015-12-16	"1,203.60"	"1,162.20"	"1,194.40"	"1,171.40"	"1,197.09"	0.00	"1,182.90"	-3.20	2.20050	1.0000
2015-12-15	"1,206.85"	"1,165.35"	"1,197.70"	"1,174.50"	"1,200.33"	0.00	"1,186.10"	6.40	2.19450	1.0000
2015-12-14	"1,200.34"	"1,159.06"	"1,191.20"	"1,168.20"	"1,193.85"	0.00	"1,179.70"	2.20	2.18050	1.0000
2015-12-11	"1,198.10"	"1,156.90"	"1,189.00"	"1,166.00"	"1,191.63"	0.00	"1,177.50"	-0.70	2.16700	1.0000
2015-12-10	"1,198.81"	"1,157.59"	"1,189.70"	"1,166.70"	"1,192.33"	0.00	"1,178.20"	2.20	2.15050	1.0000
2015-12-09	"1,196.58"	"1,155.42"	"1,187.50"	"1,164.50"	"1,190.11"	0.00	"1,176.00"	9.60	2.14310	1.0000
2015-12-08	"1,186.81"	"1,145.99"	"1,177.80"	"1,155.00"	"1,180.39"	0.00	"1,166.40"	9.60	2.13700	1.0000
2015-12-07	"1,177.04"	"1,136.56"	"1,168.10"	"1,145.50"	"1,170.68"	0.00	"1,156.80"	-10.60	2.12550	1.0000
2015-12-04	"1,187.82"	"1,146.98"	"1,178.80"	"1,156.00"	"1,181.40"	0.00	"1,167.40"	8.10	2.11860	1.0000
2015-12-03	"1,179.58"	"1,139.02"	"1,170.60"	"1,148.00"	"1,173.21"	0.00	"1,159.30"	1.20	2.10100	1.0000
2015-12-02	"1,178.36"	"1,137.84"	"1,169.40"	"1,146.80"	"1,171.99"	0.00	"1,158.10"	0.40	2.09370	1.0000
2015-12-01	"1,177.95"	"1,137.45"	"1,169.00"	"1,146.40"	"1,171.59"	0.00	"1,157.70"	7.30	2.09300	1.0000
2015-11-30	"1,170.53"	"1,130.27"	"1,161.60"	"1,139.20"	"1,164.20"	0.00	"1,150.40"	4.70	2.09370	1.0000
2015-11-27	"1,165.74"	"1,125.66"	"1,156.90"	"1,134.50"	"1,159.44"	0.00	"1,145.70"	0.60	2.08270	1.0000
2015-11-26	"1,165.13"	"1,125.07"	"1,156.30"	"1,133.90"	"1,158.84"	0.00	"1,145.10"	-10.50	2.08150	1.0000
2015-11-25	"1,175.82"	"1,135.38"	"1,166.90"	"1,144.30"	"1,169.46"	0.00	"1,155.60"	-2.30	2.07500	1.0000
2015-11-24	"1,178.16"	"1,137.64"	"1,169.20"	"1,146.60"	"1,171.79"	0.00	"1,157.90"	1.00	2.07100	1.0000
2015-11-23	"1,177.14"	"1,136.66"	"1,168.20"	"1,145.60"	"1,170.78"	0.00	"1,156.90"	-7.30	2.06150	1.0000
2015-11-20	"1,184.57"	"1,143.83"	"1,175.60"	"1,152.80"	"1,178.17"	0.00	"1,164.20"	-9.20	2.06320	1.0000
2015-11-19	"1,193.93"	"1,152.87"	"1,184.80"	"1,162.00"	"1,187.48"	0.00	"1,173.40"	4.20	2.05670	1.0000
2015-11-18	"1,189.66"	"1,148.74"	"1,180.60"	"1,157.80"	"1,183.23"	0.00	"1,169.20"	-3.50	2.05250	1.0000
2015-11-17	"1,193.22"	"1,152.18"	"1,184.10"	"1,161.30"	"1,186.77"	0.00	"1,172.70"	11.40	2.04920	1.0000
